location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,inf_cuml_mean_vax,inf_cuml_lower_vax,inf_cuml_upper_vax,inf_cuml_mean_unvax,inf_cuml_lower_unvax,inf_cuml_upper_unvax,inf_mean_vax,inf_lower_vax,inf_upper_vax,inf_mean_unvax,inf_lower_unvax,inf_upper_unvax,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,mandates_mean,mandates_upper,mandates_lower,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,admis_mean_vax,admis_upper_vax,admis_lower_vax,admis_mean_unvax,admis_upper_unvax,admis_lower_unvax,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization,mask_use_mean,mobility_mean
536,6/16/2022,reference,Illinois,49057.67,70196.09,35808.12,49352.48,39858.54,59595.18,17134262.32,15490028,19450379.83,20.23,16.34,24.42,15.74,15.73,15.74,38393.15,38389.48,38397.72,3973.53,3973.53,3973.53,1.1,1.02,1.19,8339468.804,7250253.059,9890617.404,7382529.452,6987570.033,7990142.398,33319.51769,24354.66539,47489.4951,3658.706638,2654.129933,5218.735877,49351.27,30.85,3376596,188139.57,38392,24,5334,13042506.72,0.7688,0,0.1659,1,0,0,0,12094957.21,11231973,10587377.89,1168.91,1176.35,1159.91,132.2,133.04,131.18,172.1,172.1,172.1,103.560309,105.0650162,101.8128141,8.932800954,9.223289771,8.528916954,36072,2910,4.00E-04,0.0861,0.0037,0.8671,-8.7968
536,6/17/2022,reference,Illinois,49473.47,70062.91,36022.41,49371.37,39873.79,59617.98,17183735.79,15535361.24,19517415.14,18.88,15.25,22.8,14.69,14.69,14.7,38407.84,38404.17,38412.42,4040.43,4040.43,4040.43,1.09,1.01,1.2,8373027.037,7281074.524,9935949.429,7386218.499,6991656.42,7994682.897,33558.23268,24471.6761,47329.68255,3689.046978,2670.400311,5205.646594,49374.41,23.14,3380095,188332.57,38410,18,3499,13042506.72,0.7657,0,0.1658,1,0,0,0,12099787.21,11236461,10591907.3,1154.72,1164.01,1144.87,131.25,132.31,130.13,170.82,170.82,170.82,102.640592,104.1333438,100.9167913,8.863559334,9.154830014,8.464580414,36072,2910,4.00E-04,0.0889,0.0038,0.8689,-8.861
536,6/18/2022,reference,Illinois,49570.09,69705.99,35885.08,49387.65,39886.95,59637.63,17233305.88,15580782.74,19584019.91,16.28,13.15,19.66,12.67,12.66,12.67,38420.5,38416.83,38425.09,4036.53,4036.53,4036.53,1.07,0.98,1.18,8406607.195,7311918.435,9980931.646,7389914.178,6994616.269,7999280.622,33580.15858,24362.69717,47033.93036,3695.67969,2672.218657,5178.802935,49378.26,3.86,3383451,188488.57,38413,3,3356,13042506.72,0.7641,0,0.1655,1,0,0,0,12104902.21,11241214,10596577.66,1136.71,1148.38,1125.06,126.66,127.96,125.36,171.6,171.6,171.6,102.9645913,104.4667494,101.2364378,8.901244609,9.199340639,8.501738162,36072,2910,3.00E-04,0.0904,0.0038,0.8691,-8.9301
536,6/19/2022,reference,Illinois,49384.67,69108.12,35959.48,49403.56,39899.8,59656.85,17282690.55,15625928.57,19650104.62,15.91,12.86,19.21,12.38,12.38,12.39,38432.88,38429.21,38437.48,3918.6,3918.6,3918.6,1.05,0.96,1.15,8440018.92,7342537.932,10025503.21,7393595.511,6997550.658,8003893.616,33411.7249,24362.8089,46739.03028,3681.33232,2669.319291,5171.787951,49382.12,3.86,3386807,188636.57,38416,3,3356,13042506.72,0.7627,0,0.1649,1,0,0,0,12110268.21,11246201,10602466.82,1122.35,1135.95,1108.89,121.75,123.23,120.29,174.46,174.46,174.46,104.5284142,106.057591,102.7817463,9.045829873,9.34408945,8.637660067,36072,2910,3.00E-04,0.0889,0.004,0.8676,-9.0191
536,6/20/2022,reference,Illinois,49164.51,68868.31,36045.22,49420.67,39913.62,59677.5,17331855.05,15668210.72,19716318.71,17.11,13.82,20.65,13.31,13.31,13.31,38446.19,38442.51,38450.79,3706.53,3706.53,3706.53,1.03,0.96,1.12,8473238.513,7372796.662,10070097.13,7397259.558,7000472.166,8008497.572,33219.59338,24386.60854,46510.95495,3664.047646,2674.029119,5152.362768,49385.98,3.86,3390163,188781.57,38419,3,3356,13042506.72,0.7598,0,0.1645,1,0,0,0,12115748.21,11251293,10609040.38,1111.9,1126.65,1097.09,118.23,119.8,116.66,177.53,177.53,177.53,106.2151425,107.7737248,104.440775,9.201673271,9.513457417,8.783725764,36072,2910,4.00E-04,0.0853,0.0041,0.8646,-9.1134
536,6/21/2022,reference,Illinois,49114.89,69048.31,36169.04,49438.24,39927.82,59698.71,17380969.94,15707893.98,19782956.04,17.57,14.19,21.21,13.67,13.66,13.67,38459.86,38456.17,38464.46,3722.82,3722.82,3722.82,1.01,0.96,1.09,8506382.306,7401574.366,10114912.56,7400919.113,7003400.004,8012715.871,33143.79253,24416.87384,46442.73377,3659.554795,2669.333047,5148.141573,49389.83,3.86,3393519,188975.57,38422,3,3356,13042506.72,0.757,0,0.1641,1,0,0,0,12121334.21,11256485,10616618.97,1105.26,1120.92,1089.51,116.02,117.66,114.36,178.74,178.74,178.74,106.7863233,108.3538361,105.0077338,9.262131245,9.576006374,8.843450528,36072,2910,4.00E-04,0.0867,0.0042,0.8603,-9.1744
536,6/22/2022,reference,Illinois,49315.89,69730.57,36220.89,49457.12,39943.07,59721.51,17430285.83,15747817.36,19849734.76,18.88,15.25,22.8,14.69,14.69,14.7,38474.55,38470.86,38479.16,3866.7,3866.7,3866.7,1.01,0.95,1.07,8539620.436,7429367.487,10159764.75,7404593.05,7006337.473,8016882.024,33238.12989,24424.51923,46877.68861,3673.936691,2673.043257,5201.534809,49442.54,52.7,3398128,189194.57,38463,41,4609,13042506.72,0.7542,0,0.1642,1,0,0,0,12123962.21,11258927,10620483.28,1107.1,1123.58,1090.66,115.06,116.77,113.35,181.67,181.67,181.67,108.3745312,109.9716432,106.5674891,9.410417579,9.738560815,8.988302653,36072,2910,4.00E-04,0.0904,0.0042,0.8549,-9.1736
536,6/23/2022,reference,Illinois,49822.95,71124.47,36527.7,49476.98,39959.12,59745.49,17480108.78,15788192.77,19916793.74,19.86,16.05,23.98,15.45,15.45,15.46,38490,38486.31,38494.61,3858.89,3858.89,3858.89,1.01,0.94,1.07,8573158.465,7457556.891,10204737.44,7408304.019,7009302.159,8020986.941,33538.02873,24602.51237,47741.13313,3710.969417,2695.568995,5300.454873,49468.25,25.71,3401621,189392.57,38483,20,3493,13042506.72,0.7513,0,0.1647,1,0,0,0,12125640.21,11260485,10622902.32,1112.65,1129.37,1096.1,116.36,118.11,114.63,185.6,185.6,185.6,110.549781,112.1879195,108.7172194,9.609811023,9.947552212,9.180991622,36072,2910,4.00E-04,0.0901,0.0043,0.8487,-9.1049
536,6/24/2022,reference,Illinois,50588.07,73082.19,37037.84,49497.83,39975.95,59770.65,17530696.85,15829172.8,19984850.15,20.84,16.84,25.16,16.21,16.21,16.22,38506.21,38502.52,38510.83,3851.08,3851.08,3851.08,1.02,0.95,1.09,8607168.42,7486303.408,10250320.45,7412070.953,7012302.831,8025097.942,34009.95507,24918.02072,48987.88811,3766.934042,2733.908103,5443.641903,49502.95,34.71,3407189,189581.57,38510,27,5568,13042506.72,0.7485,0,0.1652,1,0,0,0,12130436.21,11264943,10629156.43,1123.54,1140.23,1106.85,119.44,121.22,117.67,188.96,188.96,188.96,112.3748927,114.0523932,110.5186036,9.780203071,10.12137609,9.345116484,36072,2910,4.00E-04,0.0893,0.0044,0.8422,-8.9807
536,6/25/2022,reference,Illinois,51620.3,75727.71,37536.96,49521.09,39994.74,59798.74,17582317.16,15870839.36,20054649.33,23.26,18.79,28.08,18.1,18.09,18.1,38524.31,38520.61,38528.93,3910.39,3910.39,3910.39,1.05,0.96,1.14,8641828.522,7515666.418,10297000.72,7415913.757,7015361.26,8029257.965,34660.10219,25222.23515,50691.99358,3842.803348,2769.829572,5638.129203,49513.67,10.71,3410490.33,189782.57,38518.33,8.33,3301.33,13042506.72,0.747,0,0.1633,0,0,0,0,12135498.21,11269647,10635362.51,1137,1152.9,1120.7,124.54,126.28,122.75,190.82,190.82,190.82,113.299461,114.99949,111.4232115,9.873316965,10.22154712,9.430510441,36072,2910,5.00E-04,0.0893,0.0044,0.8356,-8.828
536,6/26/2022,reference,Illinois,53019.72,78754.37,38558.9,49543.43,40012.79,59825.71,17635336.88,15913566.97,20126570.75,22.34,18.05,26.97,17.38,17.38,17.39,38541.69,38537.98,38546.32,3976.17,3976.17,3976.17,1.08,0.98,1.19,8677384.586,7545902.227,10343942.64,7419860.053,7018497.055,8033462.113,35556.06403,25881.37193,52644.02394,3946.296694,2845.943941,5860.017274,49524.38,10.71,3413791.67,189940.57,38526.67,8.33,3301.33,13042506.72,0.7458,0,0.1615,0,0,0,0,12141057.21,11274813,10641620.27,1148.38,1163.45,1132.41,127.7,129.37,125.92,189.53,189.53,189.53,112.3512697,114.0481883,110.4957758,9.803440271,10.16019951,9.361842753,36072,2910,5.00E-04,0.0891,0.0042,0.8294,-8.6748
536,6/27/2022,reference,Illinois,54548.27,80581.95,39912.01,49562.83,40028.46,59849.14,17689885.14,15957788.88,20199555.92,19.4,15.67,23.43,15.1,15.09,15.1,38556.79,38553.07,38561.42,4076.67,4076.67,4076.67,1.1,1.01,1.21,8713920.236,7577295.956,10390427.32,7423919.193,7021689.45,8037724.18,36535.64999,26760.04916,53785.07024,4059.139255,2945.642067,5990.798956,49535.09,10.71,3417093,190122.57,38535,8.33,3301.33,13042506.72,0.7432,0,0.1597,0,0,0,0,12147086.21,11280414,10648045.89,1156.82,1172,1141.11,129.08,130.77,127.32,189.32,189.32,189.32,112.0338704,113.7421286,110.181848,9.788453741,10.1512284,9.352389166,36072,2910,4.00E-04,0.0897,0.0042,0.8238,-8.5239
536,6/28/2022,reference,Illinois,55863.21,82079.9,40827.02,49580.86,40043.03,59870.9,17745748.35,16003474.73,20272833.39,18.03,14.56,21.76,14.02,14.02,14.03,38570.81,38567.09,38575.45,4102.74,4102.74,4102.74,1.12,1.04,1.24,8751287.689,7609699.726,10436873.15,7428074.562,7024945.054,8042041.629,37367.45345,27335.56141,54733.82252,4155.369175,3024.940366,6104.250094,49565.94,30.85,3421334,190305.57,38559,24,4241,13042506.72,0.7407,0,0.1578,0,0,0,0,12152746.21,11285674,10655013.7,1163.77,1179.09,1148.1,128.77,130.47,127.04,191.39,191.39,191.39,113.0616748,114.804489,111.1883644,9.892132731,10.25190731,9.454300231,36072,2910,4.00E-04,0.0887,0.0041,0.8191,-8.3462
536,6/29/2022,reference,Illinois,56961.3,84012.26,41177.34,49597.18,40056.21,59890.6,17802709.65,16050300.67,20346726.07,16.32,13.18,19.7,12.7,12.69,12.7,38583.51,38579.79,38588.15,3989.04,3989.04,3989.04,1.13,1.06,1.24,8789341.035,7642820.268,10483299.23,7432310.427,7028258.679,8046462.414,38053.34613,27557.74894,55953.32769,4235.865573,3051.761081,6246.668987,49578.8,12.85,3425979,190517.57,38569,10,4645,13042506.72,0.7381,0,0.156,0,0,0,0,12155355.21,11288099,10658629.21,1170.61,1185.81,1154.75,128.81,130.48,127.06,194.82,194.82,194.82,114.8817658,116.6628634,112.9789986,10.06603188,10.43736816,9.622985072,36072,2910,3.00E-04,0.0849,0.0041,0.8154,-8.1095
536,6/30/2022,reference,Illinois,57656.66,86157.59,41452.85,49612.66,40068.72,59909.29,17860366.32,16097465.56,20421787.51,15.48,12.51,18.69,12.04,12.04,12.05,38595.55,38591.82,38600.2,3905.35,3905.35,3905.35,1.13,1.04,1.25,8827810.208,7676226.804,10529828.56,7436596.997,7031587.78,8051027.356,38469.1723,27710.72725,57451.93061,4286.569278,3072.424955,6425.337121,49603.22,24.42,3430843,190719.57,38588,19,4864,13042506.72,0.7356,0,0.1541,0,0,0,0,12156635.21,11289289,10660561.29,1178.27,1193.18,1162.53,130.82,132.48,129.07,197.1,197.1,197.1,116.0185563,117.8253651,114.0781238,10.18035899,10.56797036,9.728154787,36072,2910,3.00E-04,0.0822,0.0041,0.813,-7.7946
536,7/1/2022,reference,Illinois,57885.49,86898.29,41454.12,49627.29,40080.54,59926.96,17918251.81,16144605.34,20498000.81,14.64,11.83,17.67,11.39,11.38,11.39,38606.93,38603.21,38611.59,3821.66,3821.66,3821.66,1.11,1.02,1.23,8866381.146,7709736.337,10576572.54,7440899.072,7034914.261,8055683.821,38570.93828,27681.5013,57857.75549,4302.075567,3073.183582,6475.558759,49619.93,16.71,3435405,190933.57,38601,13,4562,13042506.72,0.733,0,0.1523,0,0,0,0,12156818.21,11289459,10665987.76,1190.56,1204.7,1177.04,132.31,133.88,130.81,197.96,197.96,197.96,116.310908,118.1301494,114.3672374,10.2219901,10.6161979,9.768378604,36072,2910,3.00E-04,0.0799,0.0041,0.8115,-7.4009
536,7/2/2022,reference,Illinois,57920.4,86922.93,41366.04,49639.65,40090.53,59941.88,17976172.2,16191729.11,20573689.14,12.36,9.98,14.92,9.61,9.61,9.62,38616.55,38612.81,38621.21,3670.85,3670.85,3670.85,1.08,0.99,1.21,8904924.883,7743258.433,10623193.63,7445202.502,7038210.838,8060380.287,38543.73718,27590.78326,57782.90559,4303.429579,3066.639458,6471.64844,49624.75,4.82,3438120.5,191157.57,38604.75,3.75,2715.5,13042506.72,0.7317,0,0.1504,0,0,0,0,12157185.16,11294487,10671601.55,1203.51,1217.11,1191.38,133.12,134.62,131.78,199.46,199.46,199.46,116.9762414,118.8184077,115.0223918,10.29475899,10.68496525,9.839780423,36072,2910,3.00E-04,0.0768,0.0042,0.811,-6.9472
536,7/3/2022,reference,Illinois,57832,86857.09,41435.13,49650.79,40099.53,59955.32,18034004.2,16238597.68,20648133.67,11.14,9,13.45,8.67,8.66,8.67,38625.21,38621.48,38629.88,3621.67,3621.67,3621.67,1.05,0.96,1.19,8943358.717,7776723.799,10669053.27,7449498.058,7041460.905,8065059.911,38433.83356,27621.59158,57649.24543,4295.556785,3073.535137,6461.732299,49629.57,4.82,3440836,191324.57,38608.5,3.75,2715.5,13042506.72,0.7306,0,0.1486,0,0,0,0,12157185.16,11299745,10676798.4,1217.26,1230.87,1204.89,132.55,134.03,131.2,201.46,201.46,201.46,117.935423,119.7969151,115.9656841,10.39439049,10.79263705,9.937669333,36072,2910,2.00E-04,0.0762,0.0042,0.8114,-6.4659
536,7/4/2022,reference,Illinois,57686.08,87082.07,41316.57,49661.56,40108.23,59968.33,18091690.29,16285679.48,20721930.96,10.77,8.71,13,8.38,8.38,8.39,38633.59,38629.85,38638.27,3748.03,3748.03,3748.03,1.03,0.95,1.16,8981643.97,7810305.639,10714394.55,7453781.461,7044753.047,8069707.295,38285.2532,27518.14172,57712.17581,4283.402204,3073.344998,6474.934514,49634.39,4.82,3443551.5,191509.57,38612.25,3.75,2715.5,13042506.72,0.7284,0,0.1467,0,0,0,0,12157185.16,11305164,10682531.37,1233.21,1246.78,1220.65,133.01,134.47,131.65,202.67,202.67,202.67,118.4308815,120.3011523,116.4303474,10.45252001,10.8679212,9.990489661,36072,2910,2.00E-04,0.0791,0.0043,0.8122,-6.4659
536,7/5/2022,reference,Illinois,57765.36,86496.92,41870.86,49671.88,40116.57,59980.78,18149455.64,16333772.78,20796032.42,10.31,8.33,12.45,8.02,8.02,8.03,38641.62,38637.87,38646.3,3874.67,3874.67,3874.67,1.02,0.94,1.12,9019930.87,7844207.932,10759869.45,7458069.816,7048088.135,8074342.36,38286.90039,27828.86705,57228.43821,4288.354939,3107.739595,6424.997957,49639.21,4.82,3446267,191710.57,38616,3.75,2715.5,13042506.72,0.7262,0,0.1449,0,0,0,0,12157185.16,11311014,10688153.24,1248.55,1262.07,1235.96,134.54,136,133.18,203.96,203.96,203.96,118.9681946,120.8575155,116.944793,10.5162666,10.92395991,10.05072947,36072,2910,2.00E-04,0.0816,0.0043,0.8131,-6.3963
536,7/6/2022,reference,Illinois,58208.15,85853.98,42323.66,49682.73,40125.34,59993.88,18207663.79,16382888.77,20870558.29,10.86,8.77,13.11,8.45,8.44,8.45,38650.06,38646.31,38654.75,4025.11,4025.11,4025.11,1.01,0.94,1.09,9058458.295,7877634.562,10805237.69,7462389.859,7051486.421,8078909.202,38527.42449,28090.85443,56712.39438,4320.043774,3149.033239,6372.881014,49661.07,21.85,3451749,191932.57,38633,17,5482,13042506.72,0.724,0,0.143,0,0,0,0,12157185.16,11314052,10690853.22,1262.6,1276.24,1249.91,135.72,137.19,134.36,205.89,205.89,205.89,119.8734547,121.7893281,117.8177409,10.61057401,11.027805,10.14316892,36072,2910,3.00E-04,0.0842,0.0043,0.8137,-6.3268
536,7/7/2022,reference,Illinois,59088.33,86429.06,42369.14,49693.58,40134.1,60006.97,18266752.12,16433011.37,20945899.92,10.84,8.76,13.09,8.43,8.43,8.44,38658.5,38654.74,38663.19,4205.85,4205.85,4205.85,1.03,0.95,1.12,9097514.148,7910868.563,10850815.21,7466774.144,7054942.647,8083405.047,39055.85337,28069.62604,57005.29441,4384.284495,3151.555949,6412.563448,49671.35,10.28,3457545,192141.57,38641,8,5796,13042506.72,0.7218,0,0.1412,0,0,0,0,12157185.16,11315612,10692065.27,1279.3,1293.68,1265.96,136.48,138.02,135.06,206.89,206.89,206.89,120.2362149,122.1638124,118.1426808,10.65826445,11.08176414,10.18946644,36072,2910,3.00E-04,0.087,0.0043,0.8137,-6.2573
536,7/8/2022,reference,Illinois,60598.58,87789.12,43218.69,49704.4,40142.85,60020.04,18327350.69,16484325.78,21022761.85,10.83,8.75,13.07,8.42,8.42,8.43,38666.92,38663.16,38671.61,4386.59,4386.59,4386.59,1.05,0.96,1.17,9137511.016,7944841.245,10897714.91,7471269.067,7058475.369,8087958.727,39996.86729,28601.69436,57798.9508,4494.922751,3212.212936,6506.090166,49695.77,24.42,3462948,192366.57,38660,19,5403,13042506.72,0.7196,0,0.1393,0,0,0,0,12157185.16,11321160,10695749.19,1282.43,1298.23,1267.59,134.26,135.92,132.71,207.17,207.17,207.17,120.1796835,122.1133876,118.0625995,10.66835202,11.10736963,10.19713264,36072,2910,3.00E-04,0.0893,0.0042,0.8129,-6.1878
536,7/9/2022,reference,Illinois,62481.5,90643.04,44782.37,49716.25,40152.42,60034.34,18389832.2,16537766.41,21101189.61,11.85,9.58,14.31,9.22,9.22,9.23,38676.14,38672.38,38680.84,4716.92,4716.92,4716.92,1.09,0.98,1.27,9178692.776,7980174.039,10945745.66,7475902.532,7062139.926,8092622.848,41181.76013,29591.09747,59711.94417,4633.46561,3330.513947,6742.570097,49700.49,4.71,3466928.67,192606.57,38663.67,3.67,3980.67,13042506.72,0.7185,0,0.1375,0,0,0,0,12157185.16,11327265,10699934.92,1287.79,1305.14,1271.2,131.34,133.11,129.64,212.03,212.03,212.03,122.767514,124.7584119,120.5791537,10.9145816,11.35358022,10.43371939,36072,2910,3.00E-04,0.0942,0.0042,0.8112,-6.1182
536,7/10/2022,reference,Illinois,64062.29,92770.6,46085.58,49729.51,40163.13,60050.34,18453894.48,16594504.46,21180358.19,13.25,10.71,16,10.31,10.31,10.31,38686.45,38682.68,38691.15,4931.32,4931.32,4931.32,1.11,1,1.28,9220855.241,8017638.379,10994086.08,7480651.59,7066000.081,8097360.765,42162.46571,30412.82652,60933.66028,4749.05727,3413.554849,6876.373364,49705.2,4.71,3470909.33,192771.57,38667.33,3.67,3980.67,13042506.72,0.7175,0,0.1356,0,0,0,0,12157185.16,11334664,10705226.35,1300.42,1318.87,1282.54,131.52,133.38,129.71,218.03,218.03,218.03,126.0015905,128.0599751,123.7348374,11.21855474,11.67570618,10.72877347,36072,2910,3.00E-04,0.0958,0.0042,0.8084,-6.0487
536,7/11/2022,reference,Illinois,65359.95,94661.51,47434.61,49743.68,40174.58,60067.45,18519254.43,16653272.9,21259440.21,14.17,11.45,17.11,11.02,11.02,11.03,38697.47,38693.7,38702.18,4871.6,4871.6,4871.6,1.13,1.02,1.27,9263808.997,8056386.893,11042088.93,7485495.298,7069980.866,8102184.92,42953.75547,31260.74631,62055.27258,4843.708244,3512.474865,7002.532071,49709.91,4.71,3474890,192962.57,38671,3.67,3980.67,13042506.72,0.7157,0,0.1338,0,0,0,0,12157185.16,11342233,10710586.74,1316.22,1335.35,1297.5,131.43,133.34,129.56,224.17,224.17,224.17,129.297862,131.4251676,126.931851,11.52867366,12.01681064,11.02143562,36072,2910,3.00E-04,0.092,0.0042,0.8046,-5.9792
536,7/12/2022,reference,Illinois,66454.23,96588.54,49035.81,49758.12,40186.25,60084.88,18585708.66,16711880.26,21340150.51,14.45,11.67,17.44,11.24,11.23,11.24,38708.71,38704.94,38713.43,4780.6,4780.6,4780.6,1.14,1.02,1.25,9307416.703,8094975.512,11090243.06,7490418.246,7073965.885,8107101.764,43607.70606,32277.59241,62883.40752,4922.948703,3625.838072,7084.407707,49729.19,19.28,3480965,193225.57,38686,15,6075,13042506.72,0.7138,0,0.1319,0,0,0,0,12157185.16,11350500,10715813.41,1333.21,1352.71,1314.32,131.7,133.63,129.84,229.74,229.74,229.74,132.2500444,134.4385238,129.8018323,11.81019747,12.29934671,11.2869252,36072,2910,3.00E-04,0.0883,0.0042,0.8001,-5.9097
536,7/13/2022,reference,Illinois,66987.18,95315.7,49117.37,49772.5,40197.87,60102.25,18652695.84,16770392.28,21423257.76,14.38,11.62,17.36,11.19,11.19,11.2,38719.9,38716.12,38724.62,4707.22,4707.22,4707.22,1.12,0.98,1.28,9351307.903,8133447.068,11139419.86,7495378.691,7077936.52,8112200.919,43891.20041,32284.62319,61939.88349,4960.444363,3630.956364,6985.726094,49756.19,26.99,3486089,193469.57,38707,21,5124,13042506.72,0.712,0,0.1301,0,0,0,0,12157185.16,11355236,10718471.1,1349.69,1369.27,1330.96,131.98,133.9,130.15,230.46,230.46,230.46,132.3938641,134.5954359,129.9156009,11.84168049,12.33889158,11.32047924,36072,2910,3.00E-04,0.0856,0.0042,0.7951,-5.8401
536,7/14/2022,reference,Illinois,66964.78,96727.11,49351.43,49787.32,40209.84,60120.13,18719660.62,16828488.31,21505772.71,14.81,11.97,17.88,11.52,11.52,11.53,38731.42,38727.64,38736.15,4674.17,4674.17,4674.17,1.1,0.95,1.26,9395118.791,8172021.569,11189303.88,7500335.716,7081894.842,8117471.672,43810.88734,32393.51126,62720.50117,4957.024923,3642.314958,7086.384694,49774.19,18,3491407,193742.57,38721,14,5318,13042506.72,0.7101,0,0.1283,0,0,0,0,12157185.16,11358139,10719829.3,1367.33,1386.53,1348.98,132.21,134.06,130.43,232.32,232.32,232.32,133.1872847,135.402638,130.6528358,11.93348116,12.441354,11.40736043,36072,2910,3.00E-04,0.0843,0.0042,0.7898,-5.7706
536,7/15/2022,reference,Illinois,66323.54,95171.61,48843.78,49802.56,40222.15,60138.53,18785984.16,16885849.9,21585875.83,15.24,12.31,18.4,11.86,11.85,11.86,38743.28,38739.49,38748.01,4641.13,4641.13,4641.13,1.06,0.89,1.21,9438445.37,8210213.458,11238166.89,7505243.497,7085798.867,8122699.378,43326.5793,32018.83276,61381.38563,4907.781243,3602.490555,6933.130512,49794.75,20.57,3496014,193981.57,38737,16,4607,13042506.72,0.7083,0,0.1264,0,0,0,0,12157185.16,11365830,10722283.37,1384.01,1402,1366.65,133.99,135.73,132.31,234.82,234.82,234.82,134.3359743,136.5855133,131.7612935,12.0561887,12.58403271,11.52903514,36072,2910,3.00E-04,0.0835,0.0042,0.7845,-5.7011
536,7/16/2022,reference,Illinois,65011.32,92611,47027.37,49817.65,40234.34,60156.75,18850995.48,16941714.16,21664967.79,15.09,12.19,18.22,11.74,11.73,11.74,38755.02,38751.23,38759.76,4462.46,4462.46,4462.46,1.01,0.85,1.16,9480849.964,8247291.644,11285826.31,7510052.165,7089603.101,8127836.976,42404.59379,30780.71381,60050.9557,4808.667998,3479.091784,6793.332911,49802.47,7.71,3499763.33,194217.57,38743,6,3749.33,13042506.72,0.7074,0,0.1246,0,0,0,0,12157185.16,11372856,10724800.76,1403.41,1419.62,1386.31,136.6,138.18,134.93,235.67,235.67,235.67,134.5355658,136.7915231,131.9262947,12.09553394,12.61883322,11.55962506,36072,2910,3.00E-04,0.0804,0.0042,0.7795,-6.002
536,7/17/2022,reference,Illinois,63555.34,90460.18,45905.92,49832.18,40246.09,60174.3,18914550.82,16994637.41,21744192.49,14.54,11.75,17.55,11.31,11.31,11.31,38766.33,38762.53,38771.07,4313.1,4313.1,4313.1,0.97,0.83,1.12,9522241.541,8282333.87,11333558.87,7514751.283,7093227.748,8132978.628,41391.57726,30010.21993,58655.29015,4699.118201,3398.684024,6645.151047,49810.18,7.71,3503512.67,194412.57,38749,6,3749.33,13042506.72,0.7066,0,0.1227,0,0,0,0,12157185.16,11379649,10727311.65,1419.26,1433.59,1403.28,139.61,141.02,138.04,237.46,237.46,237.46,135.2562347,137.5283056,132.613086,12.1835906,12.71659112,11.64269473,36072,2910,3.00E-04,0.0778,0.0043,0.7751,-5.562
536,7/18/2022,reference,Illinois,62107.1,90078.75,43791.56,49846.54,40257.69,60191.62,18976657.91,17044933.99,21818139.46,14.35,11.6,17.33,11.17,11.16,11.17,38777.49,38773.7,38782.24,4420.03,4420.03,4420.03,0.94,0.82,1.08,9562629.704,8315689.634,11381211.81,7519341.811,7096656.381,8138060.201,40388.16329,28591.69976,58251.25708,4590.527332,3240.459786,6589.095215,49817.89,7.71,3507262,194608.57,38755,6,3749.33,13042506.72,0.7052,0,0.1209,0,0,0,0,12157185.16,11387127,10729847.35,1432.54,1445.44,1418.35,142.03,143.31,140.63,237.6,237.6,237.6,135.0317104,137.3126452,132.3569692,12.18742939,12.73353478,11.64937811,36072,2910,3.00E-04,0.0797,0.0043,0.7713,-5.4925
536,7/19/2022,reference,Illinois,60571.4,87158.7,43235.83,49860.62,40269.06,60208.62,19037229.32,17093885.69,21890531.74,14.08,11.37,17,10.95,10.95,10.96,38788.45,38784.64,38793.2,4561.96,4561.96,4561.96,0.91,0.81,1.04,9601961.154,8348194.519,11427791.37,7523817.499,7099949.058,8143015.077,39331.44955,28185.13662,56374.93964,4475.688853,3203.685664,6390.986171,49832.03,14.14,3511067,194878.57,38766,11,3805,13042506.72,0.7037,0,0.119,0,0,0,0,12157185.16,11395467,10732608.39,1445.12,1456.81,1432.49,143.89,145.06,142.64,237.39,237.39,237.39,134.5969963,136.8782884,131.9132273,12.1731925,12.70628632,11.63681735,36072,2910,3.00E-04,0.0819,0.0043,0.7681,-5.423
